codigo;punto llenado;codigoTramo;DESCRIPCION;REGION;CENTROCOSTO;LONGITUDTRAMO;ANCHOTRAMO;AREAREGAR;DISTANCIALLENADO;FRECUENCIA;COMBINACIONPROPUESTA;CISTERNACAPACIDAD;TIPOPRODUCTO;NUMEROMES;NOMBREMES;DÍAS;PASOS;KMS VIAJE;EFICIENCIA;Combinacion;CAPACIDAD;VIAJES;KMSREGAR;KMSTRASLADO;KMSSUBTOTALES;KMSTOTALES;SEMANA;COORDINADOR;CABEZAL;COMBINACION;TRANSPORTE;COMBINACION NUMERICA
1;INGENIO MAGDALENA;707;TRAMO LINEA IV  LINEA B3 VIN;AGROPESA;A52900;4.56;12;0.055;12.3;1;2;8000;VINAZA;12;DICIEMBRE;31;4.286;19.545;0.028;0.056;0.0896;0.614;19.545;7.553;27.098;27.098;SEMANA 7;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;707;TRAMO LINEA IV  LINEA B3 VIN;AGROPESA;A52900;4.56;12;0.055;12.3;1;2;8000;VINAZA;12;DICIEMBRE;31;4.286;19.545;0.028;0.056;0.0896;0.614;19.545;7.553;27.098;27.098;SEMANA 7;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;707;TRAMO LINEA IV  LINEA B3 VIN;AGROPESA;A52900;4.56;12;0.055;12.3;1;2;8000;VINAZA;12;DICIEMBRE;31;4.286;19.545;0.028;0.056;0.0896;0.614;19.545;7.553;27.098;27.098;SEMANA 7;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;707;TRAMO LINEA IV  LINEA B3 VIN;AGROPESA;A52900;4.56;12;0.055;12.3;1;2;8000;VINAZA;12;DICIEMBRE;31;4.286;19.545;0.028;0.056;0.0896;0.614;19.545;7.553;27.098;27.098;SEMANA 8;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;707;TRAMO LINEA IV  LINEA B3 VIN;AGROPESA;A52900;4.56;12;0.055;12.3;1;2;8000;VINAZA;12;DICIEMBRE;31;4.286;19.545;0.028;0.056;0.0896;0.614;19.545;7.553;27.098;27.098;SEMANA 8;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;707;TRAMO LINEA IV  LINEA B3 VIN;AGROPESA;A52900;4.56;12;0.055;12.3;1;2;8000;VINAZA;12;DICIEMBRE;31;4.286;19.545;0.028;0.056;0.0896;0.614;19.545;7.553;27.098;27.098;SEMANA 8;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;707;TRAMO LINEA IV  LINEA B3 VIN;AGROPESA;A52900;4.56;12;0.055;12.3;1;2;8000;VINAZA;12;DICIEMBRE;31;4.286;19.545;0.028;0.056;0.0896;0.614;19.545;7.553;27.098;27.098;SEMANA 8;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;707;TRAMO LINEA IV  LINEA B3 VIN;AGROPESA;A52900;4.56;12;0.055;12.3;1;2;8000;VINAZA;12;DICIEMBRE;31;4.286;19.545;0.028;0.056;0.0896;0.614;19.545;7.553;27.098;27.098;SEMANA 8;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 4;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 4;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 4;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 4;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 4;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 5;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 5;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 5;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 5;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 5;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 5;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 5;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 6;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 6;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 6;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 6;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 6;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 6;TORRE 2;IMSA 1;DOBLE;MAGDALENA;2
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 6;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 7;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 7;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
1;INGENIO MAGDALENA;717;TRAMO DOBLE VIA TESORO  FINCA LA ESCONDIDA;AGROPESA;A53400;4.58;12;0.11;34.68;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;19.63;0.028;0.056;0.0896;1.228;39.26;42.588;81.848;81.848;SEMANA 7;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 5;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 5;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 5;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 5;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 5;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 5;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 5;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 6;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 6;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 6;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 6;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 6;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 6;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 6;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 7;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 7;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
7;SANTA IRENE;657;TRAMO SANTA IRENE  CRUCE LA AURORA;AGROPESA;H24640;0.66;10;0.02;0.1;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;2.358;0.024;0.048;0.0768;0.261;7.074;0.027;7.101;7.101;SEMANA 7;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 4;TORRE 2;RENTADO 14;SENCILLO;RENTADO;1
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 5;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 5;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 5;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 5;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 5;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 5;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 5;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 6;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 6;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 6;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 6;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 6;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 6;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 6;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 7;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 7;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
1;INGENIO MAGDALENA;713;TRAMO TIERRA LINDA  CRUCE SIVELES (ASFALTO);AGROPESA;A54100;5.2;12;0.125;6.57;2;2;8000;VINAZA;12;DICIEMBRE;22;4.286;22.288;0.028;0.056;0.0896;1.396;44.576;9.172;53.748;53.748;SEMANA 7;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
7;SANTA IRENE;710;TRAMO CRUCE OBERO, VIRGINIA  CASCO PANORAMA;AGROPESA;A500150;2.87;10;0.087;5.16;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;10.252;0.024;0.048;0.0768;1.133;30.756;5.847;36.603;36.603;SEMANA 4;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
7;SANTA IRENE;710;TRAMO CRUCE OBERO, VIRGINIA  CASCO PANORAMA;AGROPESA;A500150;2.87;10;0.087;5.16;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;10.252;0.024;0.048;0.0768;1.133;30.756;5.847;36.603;36.603;SEMANA 4;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
7;SANTA IRENE;710;TRAMO CRUCE OBERO, VIRGINIA  CASCO PANORAMA;AGROPESA;A500150;2.87;10;0.087;5.16;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;10.252;0.024;0.048;0.0768;1.133;30.756;5.847;36.603;36.603;SEMANA 4;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
7;SANTA IRENE;710;TRAMO CRUCE OBERO, VIRGINIA  CASCO PANORAMA;AGROPESA;A500150;2.87;10;0.087;5.16;3;2;8000;AGUA;12;DICIEMBRE;22;3.572;10.252;0.024;0.048;0.0768;1.133;30.756;5.847;36.603;36.603;SEMANA 4;TORRE 2;RENTADO 17;DOBLE;RENTADO;2
